0
Linha: 223 | HOST: WORKSTATION-1 | IP: 172.18.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 299 | HOST: WORKSTATION-16 | IP: 172.18.0.16 - Excecao:  Não inserido (Data deve ser informada)
Linha: 300 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 301 | HOST: WORKSTATION-17 | IP: 172.18.0.17 - Excecao:  Não inserido (Data deve ser informada)
Linha: 302 | HOST: SERVER-10 | IP: 172.20.0.10 - Excecao:  Não inserido (Data deve ser informada)
Linha: 303 | HOST: WORKSTATION-18 | IP: 172.18.0.18 - Excecao:  Não inserido (Data deve ser informada)
Linha: 304 | HOST: WORKSTATION-1 | IP: 172.18.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 307 | HOST: WORKSTATION-6 | IP: 172.18.0.6 - Excecao:  Não inserido (Vulnerabilidade deve ser informada por completo)
Linha: 307 | HOST: WORKSTATION-6 | IP: 172.18.0.6 - Excecao:  Não inserido (Data deve ser informada)
Linha: 312 | HOST: WORKSTATION-3 | IP: 172.18.0.3 - Excecao:  Não inserido (Data deve ser informada)
Linha: 315 | HOST: WORKSTATION-1 | IP: 172.18.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 316 | HOST: WORKSTATION-2 | IP: 172.18.0.2 - Excecao:  Não inserido (Data deve ser informada)
Linha: 317 | HOST: WORKSTATION-3 | IP: 172.18.0.3 - Excecao:  Não inserido (Data deve ser informada)
Linha: 318 | HOST: WORKSTATION-11 | IP: 172.18.0.11 - Excecao:  Não inserido (Data deve ser informada)
Linha: 325 | HOST: WORKSTATION-18 | IP: 172.18.0.18 - Excecao:  Não inserido (Data deve ser informada)
Linha: 326 | HOST: WORKSTATION-11 | IP: 172.18.0.11 - Excecao:  Não inserido (Data deve ser informada)
Linha: 329 | HOST: SERVER-9 | IP: 172.20.0.9 - Excecao:  Não inserido (Data deve ser informada)
Linha: 330 | HOST: SERVER-3 | IP: 172.20.0.3 - Excecao:  Não inserido (Data deve ser informada)
Linha: 335 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 336 | HOST: WORKSTATION-12 | IP: 172.18.0.12 - Excecao:  Não inserido (Data deve ser informada)
Linha: 337 | HOST: WORKSTATION-2 | IP: 172.18.0.2 - Excecao:  Não inserido (Data deve ser informada)
Linha: 338 | HOST: WORKSTATION-19 | IP: 172.18.0.19 - Excecao:  Não inserido (Data deve ser informada)
Linha: 339 | HOST: WORKSTATION-13 | IP: 172.18.0.13 - Excecao:  Não inserido (Data deve ser informada)
Linha: 343 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 344 | HOST: SERVER-4 | IP: 172.20.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 345 | HOST: SERVER-6 | IP: 172.20.0.6 - Excecao:  Não inserido (Data deve ser informada)
Linha: 346 | HOST: SERVER-8 | IP: 172.20.0.8 - Excecao:  Não inserido (Data deve ser informada)
Linha: 347 | HOST: WORKSTATION-5 | IP: 172.18.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 348 | HOST: WORKSTATION-14 | IP: 172.18.0.14 - Excecao:  Não inserido (Data deve ser informada)
Linha: 349 | HOST: SERVER-6 | IP: 172.20.0.6 - Excecao:  Não inserido (Data deve ser informada)
Linha: 350 | HOST: WORKSTATION-8 | IP: 172.18.0.8 - Excecao:  Não inserido (Data deve ser informada)
Linha: 351 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 352 | HOST: SERVER-5 | IP: 172.20.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 353 | HOST: WORKSTATION-12 | IP: 172.18.0.12 - Excecao:  Não inserido (Data deve ser informada)
Linha: 354 | HOST: SERVER-5 | IP: 172.20.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 367 | HOST: WORKSTATION-19 | IP: 172.18.0.19 - Excecao:  Não inserido (Data deve ser informada)
Linha: 369 | HOST: WORKSTATION-19 | IP: 172.18.0.19 - Excecao:  Não inserido (Data deve ser informada)
Linha: 391 | HOST: SERVER-4 | IP: 172.20.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 392 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 395 | HOST: SERVER-4 | IP: 172.20.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 396 | HOST: WORKSTATION-5 | IP: 172.18.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 404 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 407 | HOST: SERVER-7 | IP: 172.20.0.7 - Excecao:  Não inserido (Data deve ser informada)
Linha: 412 | HOST: SERVER-6 | IP: 172.20.0.6 - Excecao:  Não inserido (Data deve ser informada)
Linha: 413 | HOST: WORKSTATION-5 | IP: 172.18.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 414 | HOST: SERVER-2 | IP: 172.20.0.2 - Excecao:  Não inserido (Data deve ser informada)
Linha: 415 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 416 | HOST: SERVER-10 | IP: 172.20.0.10 - Excecao:  Não inserido (Data deve ser informada)
Linha: 417 | HOST: WORKSTATION-8 | IP: 172.18.0.8 - Excecao:  Não inserido (Data deve ser informada)
Linha: 418 | HOST: SERVER-9 | IP: 172.20.0.9 - Excecao:  Não inserido (Data deve ser informada)
Linha: 419 | HOST: WORKSTATION-9 | IP: 172.18.0.9 - Excecao:  Não inserido (Data deve ser informada)
Linha: 420 | HOST: SERVER-4 | IP: 172.20.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 421 | HOST: SERVER-5 | IP: 172.20.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 422 | HOST: SERVER-3 | IP: 172.20.0.3 - Excecao:  Não inserido (Data deve ser informada)
Linha: 423 | HOST: WORKSTATION-4 | IP: 172.18.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 424 | HOST: WORKSTATION-7 | IP: 172.18.0.7 - Excecao:  Não inserido (Data deve ser informada)
Linha: 425 | HOST: SERVER-8 | IP: 172.20.0.8 - Excecao:  Não inserido (Data deve ser informada)
Linha: 426 | HOST: WORKSTATION-16 | IP: 172.18.0.16 - Excecao:  Não inserido (Data deve ser informada)
Linha: 427 | HOST: WORKSTATION-14 | IP: 172.18.0.14 - Excecao:  Não inserido (Data deve ser informada)
Linha: 428 | HOST: WORKSTATION-18 | IP: 172.18.0.18 - Excecao:  Não inserido (Data deve ser informada)
Linha: 429 | HOST: WORKSTATION-6 | IP: 172.18.0.6 - Excecao:  Não inserido (Data deve ser informada)
Linha: 430 | HOST: WORKSTATION-4 | IP: 172.18.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 431 | HOST: SERVER-7 | IP: 172.20.0.7 - Excecao:  Não inserido (Data deve ser informada)
Linha: 432 | HOST: SERVER-8 | IP: 172.20.0.8 - Excecao:  Não inserido (Data deve ser informada)
Linha: 433 | HOST: SERVER-2 | IP: 172.20.0.2 - Excecao:  Não inserido (Data deve ser informada)
Linha: 434 | HOST: SERVER-4 | IP: 172.20.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 435 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 436 | HOST: WORKSTATION-5 | IP: 172.18.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 437 | HOST: WORKSTATION-4 | IP: 172.18.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 438 | HOST: WORKSTATION-5 | IP: 172.18.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 439 | HOST: SERVER-6 | IP: 172.20.0.6 - Excecao:  Não inserido (Data deve ser informada)
Linha: 440 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 453 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 454 | HOST: SERVER-9 | IP: 172.20.0.9 - Excecao:  Não inserido (Data deve ser informada)
Linha: 455 | HOST: WORKSTATION-9 | IP: 172.18.0.9 - Excecao:  Não inserido (Data deve ser informada)
Linha: 456 | HOST: WORKSTATION-16 | IP: 172.18.0.16 - Excecao:  Não inserido (Data deve ser informada)
Linha: 457 | HOST: SERVER-3 | IP: 172.20.0.3 - Excecao:  Não inserido (Data deve ser informada)
Linha: 458 | HOST: WORKSTATION-8 | IP: 172.18.0.8 - Excecao:  Não inserido (Data deve ser informada)
Linha: 459 | HOST: WORKSTATION-5 | IP: 172.18.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 460 | HOST: SERVER-10 | IP: 172.20.0.10 - Excecao:  Não inserido (Data deve ser informada)
Linha: 461 | HOST: WORKSTATION-14 | IP: 172.18.0.14 - Excecao:  Não inserido (Data deve ser informada)
Linha: 462 | HOST: WORKSTATION-4 | IP: 172.18.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 463 | HOST: SERVER-6 | IP: 172.20.0.6 - Excecao:  Não inserido (Data deve ser informada)
Linha: 464 | HOST: WORKSTATION-6 | IP: 172.18.0.6 - Excecao:  Não inserido (Data deve ser informada)
Linha: 465 | HOST: SERVER-8 | IP: 172.20.0.8 - Excecao:  Não inserido (Data deve ser informada)
Linha: 466 | HOST: WORKSTATION-18 | IP: 172.18.0.18 - Excecao:  Não inserido (Data deve ser informada)
Linha: 467 | HOST: WORKSTATION-7 | IP: 172.18.0.7 - Excecao:  Não inserido (Data deve ser informada)
Linha: 468 | HOST: SERVER-2 | IP: 172.20.0.2 - Excecao:  Não inserido (Data deve ser informada)
Linha: 469 | HOST: SERVER-5 | IP: 172.20.0.5 - Excecao:  Não inserido (Data deve ser informada)
Linha: 470 | HOST: SERVER-4 | IP: 172.20.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 472 | HOST: SERVER-1 | IP: 172.20.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 473 | HOST: WORKSTATION-12 | IP: 172.18.0.12 - Excecao:  Não inserido (Data deve ser informada)
Linha: 507 | HOST: WORKSTATION-16 | IP: 172.18.0.16 - Excecao:  Não inserido (Data deve ser informada)
Linha: 508 | HOST: WORKSTATION-2 | IP: 172.18.0.2 - Excecao:  Não inserido (Data deve ser informada)
Linha: 509 | HOST: WORKSTATION-1 | IP: 172.18.0.1 - Excecao:  Não inserido (Data deve ser informada)
Linha: 510 | HOST: WORKSTATION-3 | IP: 172.18.0.3 - Excecao:  Não inserido (Data deve ser informada)
Linha: 512 | HOST: SERVER-8 | IP: 172.20.0.8 - Excecao:  Não inserido (Vulnerabilidade deve ser informada por completo)
Linha: 512 | HOST: SERVER-8 | IP: 172.20.0.8 - Excecao:  Não inserido (Data deve ser informada)
Linha: 513 | HOST: SERVER-2 | IP: 172.20.0.2 - Excecao:  Não inserido (Vulnerabilidade deve ser informada por completo)
Linha: 513 | HOST: SERVER-2 | IP: 172.20.0.2 - Excecao:  Não inserido (Data deve ser informada)
Linha: 514 | HOST: SERVER-4 | IP: 172.20.0.4 - Excecao:  Não inserido (Vulnerabilidade deve ser informada por completo)
Linha: 514 | HOST: SERVER-4 | IP: 172.20.0.4 - Excecao:  Não inserido (Data deve ser informada)
Linha: 515 | HOST: WORKSTATION-5 | IP: 172.18.0.5 - Excecao:  Não inserido (Vulnerabilidade deve ser informada por completo)
Linha: 515 | HOST: WORKSTATION-5 | IP: 172.18.0.5 - Excecao:  Não inserido (Data deve ser informada)
